Series,Length,Method,Size,Cmpr,Date    Time,CRC-32,Name
mmwr,150918,Defl:X,36635,76%,2025-01-07 18:00,b7f8ed84,mmwr/volumes/73/wr/mm7339a3.htm
mmwr,122717,Defl:X,30533,75%,2025-01-07 18:00,bd2b5647,mmwr/volumes/73/wr/mm7339a4.htm
mmwr,85339,Defl:X,21889,74%,2025-01-07 18:00,8888f4b7,mmwr/volumes/73/wr/mm7339a5.htm
mmwr,133804,Defl:X,32316,76%,2025-01-07 18:00,4d4c557b,mmwr/volumes/73/wr/mm7340a1.htm
mmwr,141955,Defl:X,33314,77%,2025-01-07 18:00,f21b9f0d,mmwr/volumes/73/wr/mm7340a2.htm
mmwr,105434,Defl:X,27882,74%,2025-01-07 18:00,0ed11d57,mmwr/volumes/73/wr/mm7340a3.htm
mmwr,95171,Defl:X,24795,74%,2025-01-07 18:00,496c26b2,mmwr/volumes/73/wr/mm7340a4.htm
mmwr,154390,Defl:X,34265,78%,2025-01-07 18:00,f9a157c4,mmwr/volumes/73/wr/mm7341a1.htm
mmwr,177718,Defl:X,35424,80%,2025-01-07 18:00,5140d6d8,mmwr/volumes/73/wr/mm7341a2.htm
mmwr,162048,Defl:X,36363,78%,2025-01-07 18:00,1808896e,mmwr/volumes/73/wr/mm7341a3.htm
mmwr,100429,Defl:X,27103,73%,2025-01-07 18:00,e8232645,mmwr/volumes/73/wr/mm7341a4.htm
mmwr,85035,Defl:X,21684,75%,2025-01-07 18:00,40eea9ba,mmwr/volumes/73/wr/mm7341a5.htm
mmwr,145922,Defl:X,33156,77%,2025-01-07 18:00,0e0e7092,mmwr/volumes/73/wr/mm7342a1.htm
mmwr,111879,Defl:X,29705,73%,2025-01-07 18:00,3087f059,mmwr/volumes/73/wr/mm7342a2.htm
mmwr,114191,Defl:X,28962,75%,2025-01-07 18:00,372bc2c8,mmwr/volumes/73/wr/mm7342a3.htm
mmwr,95165,Defl:X,24790,74%,2025-01-07 18:00,d93637ec,mmwr/volumes/73/wr/mm7342a4.htm
mmwr,139309,Defl:X,34067,76%,2025-01-07 18:00,2bb1875b,mmwr/volumes/73/wr/mm7343a1.htm
mmwr,144124,Defl:X,32283,78%,2025-01-07 18:00,e7f0730f,mmwr/volumes/73/wr/mm7343a2.htm
mmwr,121087,Defl:X,31271,74%,2025-01-07 18:00,1bf582d0,mmwr/volumes/73/wr/mm7343a3.htm
mmwr,140491,Defl:X,32670,77%,2025-01-07 18:00,5bf19039,mmwr/volumes/73/wr/mm7343a4.htm
mmwr,104739,Defl:X,27436,74%,2025-01-07 18:00,bc95d6aa,mmwr/volumes/73/wr/mm7343a5.htm
mmwr,85385,Defl:X,21869,74%,2025-01-07 18:00,29a590f8,mmwr/volumes/73/wr/mm7343a6.htm
mmwr,153756,Defl:X,35158,77%,2025-01-07 18:00,21113696,mmwr/volumes/73/wr/mm7344a1.htm
mmwr,122662,Defl:X,30874,75%,2025-01-07 18:00,0304d1b9,mmwr/volumes/73/wr/mm7344a2.htm
mmwr,147060,Defl:X,34682,76%,2025-01-07 18:00,de2b2887,mmwr/volumes/73/wr/mm7344a3.htm
mmwr,105867,Defl:X,26915,75%,2025-01-07 18:00,c759b655,mmwr/volumes/73/wr/mm7344a4.htm
mmwr,86012,Defl:X,21990,74%,2025-01-07 18:00,c1d2abe3,mmwr/volumes/73/wr/mm7344a5.htm
mmwr,135645,Defl:X,32418,76%,2025-01-07 18:00,b6a68754,mmwr/volumes/73/wr/mm7345a1.htm
mmwr,152520,Defl:X,36542,76%,2025-01-07 18:00,adcf6680,mmwr/volumes/73/wr/mm7345a2.htm
mmwr,130082,Defl:X,32975,75%,2025-01-07 18:00,881be138,mmwr/volumes/73/wr/mm7345a3.htm
mmwr,145677,Defl:X,33510,77%,2025-01-07 18:00,6605b228,mmwr/volumes/73/wr/mm7345a4.htm
mmwr,142812,Defl:X,33392,77%,2025-01-07 18:00,8cf95f75,mmwr/volumes/73/wr/mm7346a1.htm
mmwr,139942,Defl:X,32614,77%,2025-01-07 18:00,38536c1e,mmwr/volumes/73/wr/mm7346a2.htm
mmwr,136814,Defl:X,30890,77%,2025-01-07 18:00,974a6c87,mmwr/volumes/73/wr/mm7346a3.htm
mmwr,122642,Defl:X,28048,77%,2025-01-07 18:00,e5c660cc,mmwr/volumes/73/wr/mm7346a4.htm
mmwr,84818,Defl:X,21661,75%,2025-01-07 18:00,900eccd3,mmwr/volumes/73/wr/mm7346a5.htm
mmwr,119315,Defl:X,30916,74%,2025-01-07 18:00,92915258,mmwr/volumes/73/wr/mm7347a1.htm
mmwr,115114,Defl:X,29486,74%,2025-01-07 18:00,d7ba8f9b,mmwr/volumes/73/wr/mm7347a2.htm
mmwr,128910,Defl:X,30924,76%,2025-01-07 18:00,301b06bc,mmwr/volumes/73/wr/mm7347a3.htm
mmwr,100488,Defl:X,26490,74%,2025-01-07 18:00,255daa60,mmwr/volumes/73/wr/mm7347a4.htm
mmwr,96011,Defl:X,25044,74%,2025-01-07 18:00,24bd5889,mmwr/volumes/73/wr/mm7347a5.htm
mmwr,132783,Defl:X,31139,77%,2025-01-07 18:00,ed959b2d,mmwr/volumes/73/wr/mm7348a1.htm
mmwr,135015,Defl:X,31967,76%,2025-01-07 18:00,e434f569,mmwr/volumes/73/wr/mm7348a2.htm
mmwr,92905,Defl:X,23299,75%,2025-01-07 18:00,fc84da19,mmwr/volumes/73/wr/mm7348a3.htm
mmwr,109044,Defl:X,27233,75%,2025-01-07 18:00,40014dd8,mmwr/volumes/73/wr/mm7348a4.htm
mmwr,84892,Defl:X,21758,74%,2025-01-07 18:00,d33b3917,mmwr/volumes/73/wr/mm7348a5.htm
mmwr,124346,Defl:X,30521,76%,2025-01-07 18:00,2f6bdc88,mmwr/volumes/73/wr/mm7349a1.htm
mmwr,129546,Defl:X,32008,75%,2025-01-07 18:00,ee310ea9,mmwr/volumes/73/wr/mm7349a2.htm
mmwr,114909,Defl:X,29079,75%,2025-01-07 18:00,4e7e3f19,mmwr/volumes/73/wr/mm7349a3.htm
mmwr,126591,Defl:X,31764,75%,2025-01-07 18:00,22f9795c,mmwr/volumes/73/wr/mm7349a4.htm
mmwr,119425,Defl:X,30025,75%,2025-01-07 18:00,1a995cc3,mmwr/volumes/73/wr/mm7350a1.htm
mmwr,98937,Defl:X,25326,74%,2025-01-07 18:00,510724ac,mmwr/volumes/73/wr/mm7350a2.htm
mmwr,100796,Defl:X,26559,74%,2025-01-07 18:00,28effdf6,mmwr/volumes/73/wr/mm7350a3.htm
mmwr,99475,Defl:X,25583,74%,2025-01-07 18:00,ca50ffe0,mmwr/volumes/73/wr/mm7350a4.htm
mmwr,84517,Defl:X,21670,74%,2025-01-07 18:00,a2aa6e7c,mmwr/volumes/73/wr/mm7350a5.htm
mmwr,106933,Defl:X,27059,75%,2025-01-07 18:00,9e1faec8,mmwr/volumes/73/wr/mm735152a1.htm
mmwr,130204,Defl:X,32812,75%,2025-01-07 18:00,b109cb42,mmwr/volumes/73/wr/mm735152a2.htm
eid,311498,Defl:X,101210,68%,2025-01-07 18:00,f26ced6e,eid/article/10/10/ad-1010_article.html
eid,394838,Defl:X,117732,70%,2025-01-07 18:00,fc4023de,eid/article/10/12/04-0346_article.html
eid,349583,Defl:X,110155,69%,2025-01-07 18:00,56bc801f,eid/article/10/12/04-0416_article.html
eid,349416,Defl:X,108782,69%,2025-01-07 18:00,34977779,eid/article/10/12/04-0452_article.html
eid,378413,Defl:X,115175,70%,2025-01-07 18:00,f39a6aeb,eid/article/10/12/04-0743_article.html
eid,342844,Defl:X,108755,68%,2025-01-07 18:00,315435d4,eid/article/10/3/03-0542_article.html
eid,367355,Defl:X,114978,69%,2025-01-07 18:00,f4830461,eid/article/10/7/03-0703_article.html
eid,317567,Defl:X,103438,67%,2025-01-07 18:00,641ff198,eid/article/10/7/04-0039_article.html
eid,308914,Defl:X,100263,68%,2025-01-07 18:00,4ac73208,eid/article/10/7/c1-1107_article.html
eid,309030,Defl:X,100358,68%,2025-01-07 18:00,6630ecc2,eid/article/10/7/c2-1107_article.html
eid,308932,Defl:X,100220,68%,2025-01-07 18:00,a98ce2e9,eid/article/10/7/c3-1107_article.html
eid,334381,Defl:X,110351,67%,2025-01-07 18:00,2d2aaf92,eid/article/11/4/05-0076_article.html
eid,343032,Defl:X,107890,69%,2025-01-07 18:00,3caef36e,eid/article/15/5/08-0826_article.html
eid,332163,Defl:X,105872,68%,2025-01-07 18:00,63746f79,eid/article/16/12/10-0938_article.html
eid,392282,Defl:X,118745,70%,2025-01-07 18:00,0864a964,eid/article/30/1/22-1450_article.html
eid,423611,Defl:X,120137,72%,2025-01-07 18:00,340c4eb6,eid/article/30/1/22-1588_article.html
eid,343618,Defl:X,108403,69%,2025-01-07 18:00,67dc9bf2,eid/article/30/1/22-1663_article.html
eid,338573,Defl:X,107323,68%,2025-01-07 18:00,1f1f9069,eid/article/30/1/22-1783_article.html
eid,429467,Defl:X,121485,72%,2025-01-07 18:00,5e7bdf4a,eid/article/30/1/22-1927_article.html
eid,351007,Defl:X,109290,69%,2025-01-07 18:00,60e3eea0,eid/article/30/1/23-0183_article.html
eid,322860,Defl:X,103364,68%,2025-01-07 18:00,4e87aa63,eid/article/30/1/23-0208_article.html
eid,410364,Defl:X,119597,71%,2025-01-07 18:00,907aafe1,eid/article/30/1/23-0261_article.html
eid,336687,Defl:X,107015,68%,2025-01-07 18:00,477f1cdb,eid/article/30/1/23-0315_article.html
eid,322066,Defl:X,103161,68%,2025-01-07 18:00,1bb606d6,eid/article/30/1/23-0334_article.html
eid,344945,Defl:X,110520,68%,2025-01-07 18:00,1530381d,eid/article/30/1/23-0385_article.html
eid,403153,Defl:X,117027,71%,2025-01-07 18:00,3b32c180,eid/article/30/1/23-0414_article.html
eid,390910,Defl:X,117250,70%,2025-01-07 18:00,61027aab,eid/article/30/1/23-0427_article.html
eid,335769,Defl:X,106774,68%,2025-01-07 18:00,465e3f05,eid/article/30/1/23-0435_article.html
eid,350279,Defl:X,109204,69%,2025-01-07 18:00,f1b42957,eid/article/30/1/23-0756_article.html
eid,404606,Defl:X,118334,71%,2025-01-07 18:00,9fac4aa2,eid/article/30/1/23-0778_article.html
eid,405054,Defl:X,116705,71%,2025-01-07 18:00,2ba287a9,eid/article/30/1/23-0813_article.html
eid,404260,Defl:X,119880,70%,2025-01-07 18:00,9d2cf5af,eid/article/30/1/23-0851_article.html
eid,340396,Defl:X,107452,68%,2025-01-07 18:00,7beadc41,eid/article/30/1/23-0855_article.html
eid,338191,Defl:X,106735,68%,2025-01-07 18:00,c48c28c6,eid/article/30/1/23-0858_article.html
eid,389724,Defl:X,116997,70%,2025-01-07 18:00,b215e8b3,eid/article/30/1/23-0890_article.html
eid,352307,Defl:X,109423,69%,2025-01-07 18:00,83069596,eid/article/30/1/23-0905_article.html
eid,347968,Defl:X,109423,69%,2025-01-07 18:00,022d9ab3,eid/article/30/1/23-0924_article.html
eid,389010,Defl:X,117082,70%,2025-01-07 18:00,116bade4,eid/article/30/1/23-0970_article.html
eid,338222,Defl:X,107211,68%,2025-01-07 18:00,8d30d80c,eid/article/30/1/23-0972_article.html
eid,355751,Defl:X,110406,69%,2025-01-07 18:00,edbd4c9d,eid/article/30/1/23-1003_article.html
eid,348631,Defl:X,108973,69%,2025-01-07 18:00,1c0dace7,eid/article/30/1/23-1011_article.html
eid,336474,Defl:X,106495,68%,2025-01-07 18:00,e53aecb9,eid/article/30/1/23-1013_article.html
eid,345668,Defl:X,108025,69%,2025-01-07 18:00,e05d50b2,eid/article/30/1/23-1049_article.html
eid,353807,Defl:X,111266,69%,2025-01-07 18:00,6fa8e3d5,eid/article/30/1/23-1064_article.html
eid,331362,Defl:X,105360,68%,2025-01-07 18:00,a04fd8fe,eid/article/30/1/23-1152_article.html
eid,354217,Defl:X,110723,69%,2025-01-07 18:00,550c1a44,eid/article/30/1/23-1164_article.html
eid,336705,Defl:X,106849,68%,2025-01-07 18:00,69e61dbc,eid/article/30/1/23-1192_article.html
eid,334059,Defl:X,106234,68%,2025-01-07 18:00,401ae6fc,eid/article/30/1/23-1202_article.html
eid,387420,Defl:X,117428,70%,2025-01-07 18:00,847bb6d0,eid/article/30/1/23-1215_article.html
eid,351387,Defl:X,109341,69%,2025-01-07 18:00,74cf5938,eid/article/30/1/23-1231_article.html
eid,340893,Defl:X,107241,69%,2025-01-07 18:00,117893c3,eid/article/30/1/23-1264_article.html
eid,336170,Defl:X,107358,68%,2025-01-07 18:00,73132331,eid/article/30/1/23-1319_article.html
eid,321636,Defl:X,102939,68%,2025-01-07 18:00,fce7e9ac,eid/article/30/1/23-1487_article.html
eid,335340,Defl:X,106402,68%,2025-01-07 18:00,e23020db,eid/article/30/1/23-1508_article.html
eid,324171,Defl:X,103669,68%,2025-01-07 18:00,a88baf11,eid/article/30/1/23-1521_article.html
eid,327021,Defl:X,106675,67%,2025-01-07 18:00,82fb98a7,eid/article/30/1/ac-3001_article.html
eid,418561,Defl:X,122235,71%,2025-01-07 18:00,0a14f766,eid/article/30/10/23-1399_article.html
eid,378754,Defl:X,117656,69%,2025-01-07 18:00,fc34434e,eid/article/30/10/23-1509_article.html
eid,394547,Defl:X,117248,70%,2025-01-07 18:00,d437a806,eid/article/30/10/23-1700_article.html
eid,349675,Defl:X,109141,69%,2025-01-07 18:00,cc20e388,eid/article/30/10/23-1728_article.html
eid,334804,Defl:X,106379,68%,2025-01-07 18:00,41fdcf54,eid/article/30/10/24-0078_article.html
eid,449053,Defl:X,125545,72%,2025-01-07 18:00,0f97441c,eid/article/30/10/24-0084_article.html
eid,337210,Defl:X,107348,68%,2025-01-07 18:00,3311b4e8,eid/article/30/10/24-0124_article.html
eid,422870,Defl:X,119362,72%,2025-01-07 18:00,c8e17133,eid/article/30/10/24-0159_article.html
eid,353749,Defl:X,110805,69%,2025-01-07 18:00,14e8e098,eid/article/30/10/24-0170_article.html
eid,415863,Defl:X,120320,71%,2025-01-07 18:00,ee80fd04,eid/article/30/10/24-0173_article.html
eid,413691,Defl:X,120934,71%,2025-01-07 18:00,65938255,eid/article/30/10/24-0191_article.html
eid,365710,Defl:X,115019,69%,2025-01-07 18:00,f39e090d,eid/article/30/10/24-0210_article.html
eid,347711,Defl:X,109549,69%,2025-01-07 18:00,366b839d,eid/article/30/10/24-0235_article.html
eid,400088,Defl:X,119654,70%,2025-01-07 18:00,6ca229a6,eid/article/30/10/24-0245_article.html
eid,343728,Defl:X,107954,69%,2025-01-07 18:00,d412746d,eid/article/30/10/24-0264_article.html
eid,333021,Defl:X,107094,68%,2025-01-07 18:00,3360178b,eid/article/30/10/24-0292_article.html
eid,406496,Defl:X,119716,71%,2025-01-07 18:00,cb45f24e,eid/article/30/10/24-0397_article.html
eid,352838,Defl:X,108995,69%,2025-01-07 18:00,1ecd9cd0,eid/article/30/10/24-0460_article.html
eid,332654,Defl:X,107205,68%,2025-01-07 18:00,92037e63,eid/article/30/10/24-0479_article.html
eid,394382,Defl:X,118268,70%,2025-01-07 18:00,f9405e84,eid/article/30/10/24-0526_article.html
eid,401513,Defl:X,117847,71%,2025-01-07 18:00,c6568773,eid/article/30/10/24-0583_article.html
eid,418636,Defl:X,120548,71%,2025-01-07 18:00,9b95c875,eid/article/30/10/24-0595_article.html
eid,340270,Defl:X,107529,68%,2025-01-07 18:00,ecdaf9e6,eid/article/30/10/24-0609_article.html
eid,377549,Defl:X,115828,69%,2025-01-07 18:00,8cd34c04,eid/article/30/10/24-0632_article.html
eid,327476,Defl:X,104994,68%,2025-01-07 18:00,b719370b,eid/article/30/10/24-0637_article.html
eid,362198,Defl:X,111229,69%,2025-01-07 18:00,9af8f6ff,eid/article/30/10/24-0665_article.html
eid,350246,Defl:X,109953,69%,2025-01-07 18:00,ea10a965,eid/article/30/10/24-0678_article.html
eid,331796,Defl:X,105943,68%,2025-01-07 18:00,3b7c5d01,eid/article/30/10/24-0719_article.html
eid,332535,Defl:X,106364,68%,2025-01-07 18:00,587c245d,eid/article/30/10/24-0727_article.html
eid,316194,Defl:X,102690,68%,2025-01-07 18:00,8f87071b,eid/article/30/10/24-0735_article.html
eid,354608,Defl:X,110040,69%,2025-01-07 18:00,2cabe45c,eid/article/30/10/24-0814_article.html
eid,337913,Defl:X,106925,68%,2025-01-07 18:00,80c379ec,eid/article/30/10/24-0821_article.html
eid,352029,Defl:X,109291,69%,2025-01-07 18:00,e77e48a7,eid/article/30/10/24-0852_article.html
eid,347566,Defl:X,109364,69%,2025-01-07 18:00,84464de2,eid/article/30/10/24-0866_article.html
eid,348409,Defl:X,109964,68%,2025-01-07 18:00,caf63677,eid/article/30/10/24-0900_article.html
eid,345825,Defl:X,108952,69%,2025-01-07 18:00,96441ed4,eid/article/30/10/24-0917_article.html
eid,338804,Defl:X,107343,68%,2025-01-07 18:00,a348cddb,eid/article/30/10/24-1079_article.html
eid,331791,Defl:X,106008,68%,2025-01-07 18:00,6cd9a846,eid/article/30/10/24-1088_article.html
eid,353593,Defl:X,110985,69%,2025-01-07 18:00,b8aea77a,eid/article/30/10/24-1118_article.html
eid,314506,Defl:X,103169,67%,2025-01-07 18:00,36ec5e61,eid/article/30/10/ac-3010_article.html
eid,304388,Defl:X,99485,67%,2025-01-07 18:00,ec19a0f4,eid/article/30/10/c1-3010_article.html
eid,304217,Defl:X,99443,67%,2025-01-07 18:00,e441890d,eid/article/30/10/c2-3010_article.html
eid,336231,Defl:X,106425,68%,2025-01-07 18:00,77341640,eid/article/30/11/23-1393_article.html
eid,343866,Defl:X,108974,68%,2025-01-07 18:00,f6ebb8fc,eid/article/30/11/23-1416_article.html
eid,411845,Defl:X,117986,71%,2025-01-07 18:00,df03b202,eid/article/30/11/23-1582_article.html
eid,399220,Defl:X,119123,70%,2025-01-07 18:00,3c6aedb2,eid/article/30/11/23-1650_article.html
eid,338675,Defl:X,106797,69%,2025-01-07 18:00,f4cbb8a5,eid/article/30/11/23-1667_article.html
eid,364928,Defl:X,113684,69%,2025-01-07 18:00,9a9d4368,eid/article/30/11/23-1760_article.html
eid,409587,Defl:X,118238,71%,2025-01-07 18:00,b1ff7e18,eid/article/30/11/24-0043_article.html
eid,350780,Defl:X,109802,69%,2025-01-07 18:00,282f1d1d,eid/article/30/11/24-0072_article.html
eid,391161,Defl:X,118082,70%,2025-01-07 18:00,ccfe7d87,eid/article/30/11/24-0172_article.html
eid,313271,Defl:X,102090,67%,2025-01-07 18:00,41bad730,eid/article/30/11/24-0198_article.html
eid,315483,Defl:X,102709,67%,2025-01-07 18:00,6f99728a,eid/article/30/11/24-0228_article.html
eid,414221,Defl:X,120080,71%,2025-01-07 18:00,f4e1d32a,eid/article/30/11/24-0293_article.html
eid,388586,Defl:X,116722,70%,2025-01-07 18:00,4ea6640b,eid/article/30/11/24-0329_article.html
eid,393353,Defl:X,115830,71%,2025-01-07 18:00,f0c58096,eid/article/30/11/24-0375_article.html
eid,350275,Defl:X,109678,69%,2025-01-07 18:00,52c9af73,eid/article/30/11/24-0405_article.html
eid,406084,Defl:X,121246,70%,2025-01-07 18:00,8550799d,eid/article/30/11/24-0459_article.html
eid,334522,Defl:X,106912,68%,2025-01-07 18:00,b769fa96,eid/article/30/11/24-0495_article.html
eid,342331,Defl:X,108265,68%,2025-01-07 18:00,5f27af16,eid/article/30/11/24-0499_article.html
eid,416840,Defl:X,119510,71%,2025-01-07 18:00,4eb2a47e,eid/article/30/11/24-0545_article.html
eid,347572,Defl:X,109180,69%,2025-01-07 18:00,16c82699,eid/article/30/11/24-0549_article.html
eid,404739,Defl:X,118337,71%,2025-01-07 18:00,84efbea9,eid/article/30/11/24-0610_article.html
eid,370170,Defl:X,115521,69%,2025-01-07 18:00,b01765e6,eid/article/30/11/24-0638_article.html
eid,409737,Defl:X,122223,70%,2025-01-07 18:00,423d53ca,eid/article/30/11/24-0687_article.html
eid,338411,Defl:X,107493,68%,2025-01-07 18:00,b9631d5c,eid/article/30/11/24-0708_article.html
eid,350265,Defl:X,109565,69%,2025-01-07 18:00,5708354f,eid/article/30/11/24-0729_article.html
eid,330642,Defl:X,106119,68%,2025-01-07 18:00,f01d60fb,eid/article/30/11/24-0764_article.html
eid,394789,Defl:X,118547,70%,2025-01-07 18:00,634967db,eid/article/30/11/24-0771_article.html
eid,336647,Defl:X,107300,68%,2025-01-07 18:00,2f4003a9,eid/article/30/11/24-0772_article.html
eid,416079,Defl:X,120295,71%,2025-01-07 18:00,9a354549,eid/article/30/11/24-0892_article.html
eid,348904,Defl:X,109517,69%,2025-01-07 18:00,7e62d0e0,eid/article/30/11/24-0912_article.html
eid,348328,Defl:X,109189,69%,2025-01-07 18:00,63442d94,eid/article/30/11/24-1000_article.html
eid,333167,Defl:X,106743,68%,2025-01-07 18:00,ade2f79b,eid/article/30/11/24-1001_article.html
eid,353512,Defl:X,109827,69%,2025-01-07 18:00,22f1b6c7,eid/article/30/11/24-1031_article.html
eid,330665,Defl:X,106117,68%,2025-01-07 18:00,4a87cfd2,eid/article/30/11/24-1034_article.html
eid,351346,Defl:X,109908,69%,2025-01-07 18:00,9d635343,eid/article/30/11/24-1068_article.html
eid,349179,Defl:X,109392,69%,2025-01-07 18:00,b1f9ace4,eid/article/30/11/24-1120_article.html
eid,346106,Defl:X,110093,68%,2025-01-07 18:00,7ecdf4cc,eid/article/30/11/24-1132_article.html
eid,404592,Defl:X,119418,71%,2025-01-07 18:00,d3a313a9,eid/article/30/11/24-1220_article.html
eid,339316,Defl:X,108079,68%,2025-01-07 18:00,bd0e014d,eid/article/30/11/24-1331_article.html
eid,316701,Defl:X,102660,68%,2025-01-07 18:00,b12b7bf1,eid/article/30/11/24-1351_article.html
eid,323528,Defl:X,105278,68%,2025-01-07 18:00,b9d1ccc4,eid/article/30/11/ac-3011_article.html
eid,428866,Defl:X,122045,72%,2025-01-07 18:00,4a226ac3,eid/article/30/12/23-1084_article.html
eid,345406,Defl:X,109288,68%,2025-01-07 18:00,9a7007ac,eid/article/30/12/23-1143_article.html
eid,331525,Defl:X,106342,68%,2025-01-07 18:00,48554cd0,eid/article/30/12/23-1520_article.html
eid,407428,Defl:X,119123,71%,2025-01-07 18:00,508bd5da,eid/article/30/12/23-1657_article.html
eid,365436,Defl:X,113751,69%,2025-01-07 18:00,66b9ca62,eid/article/30/12/23-1659_article.html
eid,388966,Defl:X,116906,70%,2025-01-07 18:00,88cdb493,eid/article/30/12/23-1733_article.html
eid,333745,Defl:X,106706,68%,2025-01-07 18:00,8a266460,eid/article/30/12/24-0085_article.html
eid,393657,Defl:X,117825,70%,2025-01-07 18:00,e362e848,eid/article/30/12/24-0154_article.html
eid,425972,Defl:X,122263,71%,2025-01-07 18:00,69ead90e,eid/article/30/12/24-0249_article.html
eid,401380,Defl:X,119000,70%,2025-01-07 18:00,73b50326,eid/article/30/12/24-0310_article.html
eid,343969,Defl:X,108785,68%,2025-01-07 18:00,0122f1e5,eid/article/30/12/24-0339_article.html
eid,406986,Defl:X,119063,71%,2025-01-07 18:00,ce3a2f88,eid/article/30/12/24-0389_article.html
eid,342675,Defl:X,108319,68%,2025-01-07 18:00,cd395439,eid/article/30/12/24-0390_article.html
eid,381215,Defl:X,116173,70%,2025-01-07 18:00,64a3bf13,eid/article/30/12/24-0425_article.html
eid,415371,Defl:X,119714,71%,2025-01-07 18:00,b8faa1ad,eid/article/30/12/24-0432_article.html
eid,394248,Defl:X,117246,70%,2025-01-07 18:00,0b9aa09c,eid/article/30/12/24-0433_article.html
eid,336001,Defl:X,107035,68%,2025-01-07 18:00,bddb0b68,eid/article/30/12/24-0443_article.html
eid,412549,Defl:X,119067,71%,2025-01-07 18:00,350cf3b6,eid/article/30/12/24-0467_article.html
eid,349837,Defl:X,109555,69%,2025-01-07 18:00,69e95721,eid/article/30/12/24-0498_article.html
eid,348896,Defl:X,109480,69%,2025-01-07 18:00,0f7a4d4d,eid/article/30/12/24-0505_article.html
eid,338792,Defl:X,107385,68%,2025-01-07 18:00,237bcdbe,eid/article/30/12/24-0536_article.html
eid,391023,Defl:X,115640,70%,2025-01-07 18:00,cc6f66f5,eid/article/30/12/24-0538_article.html
eid,348177,Defl:X,108716,69%,2025-01-07 18:00,11c94b7d,eid/article/30/12/24-0539_article.html
eid,344001,Defl:X,108299,69%,2025-01-07 18:00,1c4c0f25,eid/article/30/12/24-0646_article.html
eid,402942,Defl:X,119693,70%,2025-01-07 18:00,d1c92e35,eid/article/30/12/24-0649_article.html
eid,332660,Defl:X,106292,68%,2025-01-07 18:00,45d397a4,eid/article/30/12/24-0655_article.html
eid,348497,Defl:X,109516,69%,2025-01-07 18:00,f38db54a,eid/article/30/12/24-0695_article.html
eid,345036,Defl:X,109477,68%,2025-01-07 18:00,52170132,eid/article/30/12/24-0757_article.html
eid,345910,Defl:X,108377,69%,2025-01-07 18:00,738cc9e9,eid/article/30/12/24-0818_article.html
eid,347595,Defl:X,109505,69%,2025-01-07 18:00,5e4c233d,eid/article/30/12/24-0824_article.html
eid,387938,Defl:X,114119,71%,2025-01-07 18:00,7230cc21,eid/article/30/12/24-0830_article.html
eid,321067,Defl:X,103828,68%,2025-01-07 18:00,834ac561,eid/article/30/12/24-0864_article.html
eid,337392,Defl:X,107970,68%,2025-01-07 18:00,4d28df4d,eid/article/30/12/24-0919_article.html
eid,403407,Defl:X,119809,70%,2025-01-07 18:00,ff7eff5f,eid/article/30/12/24-1042_article.html
eid,311060,Defl:X,102113,67%,2025-01-07 18:00,2b329d6d,eid/article/30/12/24-1059_article.html
eid,343893,Defl:X,109114,68%,2025-01-07 18:00,79bf5cf6,eid/article/30/12/24-1089_article.html
eid,412283,Defl:X,120451,71%,2025-01-07 18:00,28361667,eid/article/30/12/24-1114_article.html
eid,346191,Defl:X,108517,69%,2025-01-07 18:00,00d13bfd,eid/article/30/12/24-1126_article.html
eid,340655,Defl:X,108386,68%,2025-01-07 18:00,6a4f3dd8,eid/article/30/12/24-1226_article.html
eid,329082,Defl:X,105661,68%,2025-01-07 18:00,7e0e9f56,eid/article/30/12/24-1330_article.html
eid,336996,Defl:X,107554,68%,2025-01-07 18:00,b959bfce,eid/article/30/12/24-1470_article.html
eid,318317,Defl:X,104356,67%,2025-01-07 18:00,40f679f0,eid/article/30/12/ac-3012_article.html
eid,373319,Defl:X,113697,70%,2025-01-07 18:00,dd015e75,eid/article/30/13/23-0643_article.html
eid,390127,Defl:X,114546,71%,2025-01-07 18:00,c1ba3e17,eid/article/30/13/23-0705_article.html
eid,356845,Defl:X,111644,69%,2025-01-07 18:00,7ef0a8a4,eid/article/30/13/23-0712_article.html
eid,366215,Defl:X,113270,69%,2025-01-07 18:00,d5e5301b,eid/article/30/13/23-0719_article.html
eid,398360,Defl:X,116887,71%,2025-01-07 18:00,6e1fe3a0,eid/article/30/13/23-0739_article.html
eid,389905,Defl:X,114565,71%,2025-01-07 18:00,352ab69b,eid/article/30/13/23-0742_article.html
eid,379422,Defl:X,114311,70%,2025-01-07 18:00,85c87b7e,eid/article/30/13/23-0775_article.html
eid,370781,Defl:X,113637,69%,2025-01-07 18:00,52396ea4,eid/article/30/13/23-0776_article.html
eid,337266,Defl:X,107764,68%,2025-01-07 18:00,b9532e04,eid/article/30/13/23-0777_article.html
eid,340157,Defl:X,108523,68%,2025-01-07 18:00,d07fb605,eid/article/30/13/23-0782_article.html
eid,349894,Defl:X,110120,69%,2025-01-07 18:00,49064944,eid/article/30/13/23-0799_article.html
eid,381417,Defl:X,115219,70%,2025-01-07 18:00,450b9d34,eid/article/30/13/23-0801_article.html
eid,355302,Defl:X,112430,68%,2025-01-07 18:00,3fa3ac8b,eid/article/30/13/23-0812_article.html
eid,402461,Defl:X,116998,71%,2025-01-07 18:00,6af20c98,eid/article/30/13/23-0859_article.html
